gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,1,-0.7098325790615433,1,1,0,0,0,0,0,0,1,-1.3295581742615108,-0.8643526167451766,0,0,1,0,0,0,1,0
0,0,1,1,-0.5061127726799919,1,0,0,0,0,0,0,0,0,-1.4891123024354596,-0.8231015887582976,0,0,1,0,0,0,1,0
1,0,1,1,-1.1987601143772666,1,0,0,1,1,0,0,0,1,-0.28747027462540764,-0.9331778613008248,1,0,0,0,0,0,0,1
1,0,1,1,0.8791819107145576,1,1,0,1,0,1,1,1,1,1.342973472652132,1.4799852165583383,0,1,0,1,0,0,1,0
1,0,0,0,0.3902543753988343,1,0,0,0,0,0,0,0,1,-1.5040705019517673,-0.6370307753522422,0,0,1,1,0,0,0,1
0,0,1,0,-0.954296346719405,1,0,0,0,0,0,0,1,1,0.4970041888965074,-0.6680462541487939,0,1,0,0,0,0,1,0
0,0,0,0,1.2458775622013503,1,1,0,1,0,0,1,1,0,1.0853600365379439,1.7513816857147935,0,1,0,0,1,0,0,0
0,0,1,0,1.490341329859212,1,1,0,0,0,0,0,0,0,-1.3478404181147756,-0.28302195335575386,0,0,1,0,1,0,0,0
0,0,0,0,1.490341329859212,1,1,0,0,0,0,0,0,0,-1.3362062629354252,-0.2670289077458676,0,0,1,0,1,1,0,0
1,0,1,0,0.30876645284621373,1,0,0,1,0,0,0,0,1,-0.48691293484284365,-0.09917913664845485,0,0,0,0,0,0,0,1
1,0,0,0,1.1236456783724196,0,0,1,1,1,0,0,0,0,-0.8375996123918352,0.06229547557825843,0,0,0,0,1,0,0,0
0,0,0,0,-1.1580161531009563,1,0,1,0,1,1,0,1,1,0.9839766842607471,-0.8365357470706021,1,1,0,0,0,0,0,0
0,1,0,0,1.5718292524118325,1,1,1,1,1,1,1,1,0,0.8327326669291911,1.769227718678101,0,0,0,0,1,0,0,1
0,0,1,0,0.18653456901728288,1,1,0,0,1,0,0,0,1,0.47041183420084937,0.24545445171465194,1,1,0,0,0,1,0,0
1,0,1,0,-0.01718523736426852,1,1,0,1,0,0,1,1,1,1.1318966572553453,0.38056811290162174,0,1,0,0,0,1,0,0
1,0,0,0,0.26802249156990343,1,1,0,0,0,1,0,0,1,-0.3639232943754247,-0.03644227911119091,0,0,0,0,1,1,0,0
0,0,0,0,0.22727853029359316,1,1,0,0,0,0,0,0,1,-1.3478404181147756,-0.6039417154697189,0,0,1,1,0,0,1,0
1,0,0,0,0.7976939881619372,1,1,0,0,1,0,0,1,1,0.8194364895813623,1.0122823848055,0,1,0,0,1,1,0,0
0,0,1,1,0.6347181430566959,1,1,1,1,0,0,1,1,1,1.3446354948206105,1.197470823281355,0,1,0,0,0,1,0,0
1,0,1,1,1.5310852911355224,0,0,1,0,1,1,1,1,0,-0.17611478933733915,0.821270271790321,0,0,0,0,1,0,0,0
1,0,0,0,-0.5061127726799919,1,0,0,0,0,0,0,0,0,0.19119210989643876,-0.3484279950568747,0,1,0,0,0,1,0,0
0,0,0,0,0.7162060656093165,1,1,1,0,1,1,1,1,1,0.5884154081628322,0.8364030018432617,0,0,0,1,0,1,0,0
0,0,0,0,-0.5468567339563022,0,0,0,0,0,0,1,1,1,-0.6630872847015787,-0.6131404741170604,1,0,0,1,0,1,0,0
1,0,1,1,-0.3023929662984405,1,0,1,1,1,0,0,0,1,-0.1063098582612365,-0.29661052728084336,0,0,0,1,0,0,0,0
1,0,0,0,-0.8320644628904742,1,0,0,1,0,0,0,0,1,-0.5234774225493737,-0.7457173073797034,0,0,0,0,0,0,0,0
1,1,1,0,0.26802249156990343,1,1,0,1,1,0,1,1,1,1.3579316721684398,0.8830365169043642,1,1,0,0,0,0,1,0
1,0,0,0,-1.0357842692720254,1,0,0,0,1,0,0,0,0,0.327477927711687,-0.7671148994370685,1,1,0,0,0,0,0,1
0,0,1,1,-0.38388088885106103,1,0,1,1,1,1,0,0,1,0.04825820340727636,-0.3306701995865873,0,0,0,1,0,0,0,1
1,0,0,0,-0.22090504374581993,1,0,0,0,0,0,0,0,1,-1.5090565684572033,-0.773622414547298,0,0,1,0,0,0,1,0
1,1,0,0,0.5939741817803857,1,1,0,0,0,0,1,0,1,0.706418982124815,0.6980907315343144,0,1,0,0,0,1,0,0
1,0,1,1,-0.26164900502213023,1,0,0,0,0,0,0,0,1,-1.5173666792995963,-0.7798210984319573,0,0,1,0,1,1,0,0
0,0,1,0,-0.7505765403378536,1,1,1,0,0,0,1,0,1,-0.003264483815561185,-0.5922061288980507,1,0,0,0,0,0,0,0
0,1,1,0,-0.8728084241667844,1,1,0,0,1,1,1,1,1,1.3047469627771233,-0.5072113637464761,1,1,0,0,0,0,0,0
1,0,0,1,-1.239504075653577,1,0,0,0,0,0,0,0,0,-1.514042634962639,-0.9860321196198419,0,0,1,0,0,0,0,1
0,0,1,1,-0.26164900502213023,1,0,1,1,0,0,0,0,0,0.5701331643095673,-0.09408342142654619,0,1,0,0,0,0,1,0
0,1,1,0,1.6125732136881428,1,1,1,1,1,1,1,1,1,1.6570956624945938,2.669470741215283,0,1,0,0,1,0,0,0
0,0,1,1,1.2458775622013503,1,0,0,0,0,0,0,0,0,-1.4891123024354596,-0.47385759138489264,0,0,1,0,1,1,0,0
1,0,1,1,1.5718292524118325,1,0,0,0,0,0,0,0,0,-1.4957603911093742,-0.3913555354111348,0,0,1,0,1,0,0,1
1,0,1,1,-0.8728084241667844,1,1,1,0,0,0,1,0,1,0.01169371570074661,-0.6882305806771332,0,0,0,0,0,0,0,0
1,1,1,0,-0.7505765403378536,1,0,0,0,0,0,0,0,0,-1.50074645761481,-0.9064860196622561,0,0,1,1,0,0,0,1
0,0,0,1,-0.7913205016141639,1,1,1,1,1,1,1,1,0,0.802816267896576,-0.49481399597715736,0,0,0,0,1,1,0,0
1,0,0,1,-1.0765282305483357,1,0,0,0,0,0,0,0,1,-1.482464213761545,-0.9639727463648265,0,0,1,0,0,0,0,1
1,1,1,1,-0.8728084241667844,1,1,0,0,0,0,0,0,1,0.34576017156495187,-0.665310891865172,0,1,0,0,0,1,0,0
1,0,1,0,-0.5876006952326125,1,1,0,1,0,0,0,0,0,-0.2658639864351855,-0.5332414241873943,0,0,0,0,0,1,0,0
1,0,0,0,-1.2802480369298872,0,0,0,0,0,0,0,1,1,-0.9722234080386047,-0.9916793191731258,1,0,0,0,0,0,1,0
0,0,1,0,-0.01718523736426852,1,0,1,0,0,0,0,0,1,0.35573230457582355,0.018264966561247466,0,1,0,0,0,0,0,0
1,0,0,0,-0.13941712119319935,0,0,1,0,0,1,0,0,0,-0.970561385870126,-0.5341458584908501,0,0,0,1,0,0,0,1
0,0,0,0,-1.1987601143772666,1,1,0,0,0,0,1,0,1,-0.15118445681015966,-0.9321410707578391,0,0,0,0,0,0,1,0
0,0,0,0,-1.239504075653577,1,1,0,0,0,0,1,1,1,1.0089070167879268,-0.920493721679191,1,1,0,0,0,0,1,0
1,0,1,1,-0.7913205016141639,1,0,0,0,1,0,1,1,1,1.0587676818422858,-0.49432868976554706,1,1,0,0,0,0,0,1
0,0,0,0,0.34951041412252404,0,0,0,1,0,0,0,1,1,-0.8126692798646558,-0.2671171452388877,0,0,0,0,0,0,1,0
0,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-1.527338812310468,-0.9990471498403011,0,0,1,0,0,0,1,0
1,0,0,0,-1.0357842692720254,1,0,0,0,0,0,1,0,0,-0.33068285100585204,-0.8439476964842872,0,0,0,0,0,0,0,1
0,0,1,0,0.7976939881619372,1,0,1,0,1,0,1,0,1,-0.01656066116339044,0.4973504349136736,0,0,0,1,0,0,0,1
0,0,1,1,0.5124862592277651,1,1,0,0,0,0,0,0,1,-1.3345442407669468,-0.5049392483012095,0,0,1,0,1,0,0,0
1,0,1,0,1.5310852911355224,1,1,0,1,1,1,1,0,0,0.375676570597567,1.3151575795968624,0,0,0,0,1,1,0,0
0,0,0,0,0.8384379494382473,1,0,0,0,0,0,0,0,0,-1.5323248788159038,-0.5636612999060607,0,0,1,0,1,0,0,1
0,1,1,0,1.20513360092504,1,1,0,1,1,0,1,0,1,1.1019802582227303,1.6117679123838005,0,1,0,1,0,1,0,0
0,0,1,0,1.1236456783724196,1,1,1,1,0,0,0,1,1,0.974004551249875,1.4085349065853427,0,1,0,0,0,1,0,0
0,1,1,0,-1.1987601143772666,1,0,0,0,0,0,1,0,1,0.5186104770867298,-0.9085154820017175,1,1,0,0,0,0,1,0
0,1,1,0,-0.38388088885106103,1,0,1,0,0,0,1,1,1,1.0072449946194477,0.018860569639133042,0,1,0,0,0,0,1,0
1,0,0,1,-1.2802480369298872,0,0,0,1,0,0,0,0,1,-1.1118332701908098,-0.9935323065265472,1,0,0,0,0,0,0,1
0,0,0,0,1.4088534073065915,1,0,1,0,1,1,0,1,1,0.2510249079616695,1.194823698490753,0,0,0,1,0,0,0,0
0,0,0,0,-0.8320644628904742,1,1,0,1,0,0,1,0,1,0.829408622592234,-0.5430578452858762,1,1,0,0,0,0,0,0
0,1,1,0,1.5718292524118325,1,1,1,1,1,1,0,1,1,0.5950634968367469,1.5652888129354827,0,0,0,0,1,0,0,0
1,0,0,0,-0.3023929662984405,1,0,0,0,0,0,0,0,0,-1.4924363467724169,-0.7820049763842039,0,0,1,1,0,1,0,0
0,0,0,0,-1.117272191824646,1,1,1,0,0,0,0,0,1,-0.36558531654390347,-0.882088352842209,0,0,0,0,0,0,1,0
1,0,0,0,-0.26164900502213023,1,1,0,0,0,0,0,0,1,-0.440376314125442,-0.43584929126650096,0,0,0,1,0,1,0,0
1,0,1,1,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-1.50074645761481,-0.9986941998682208,0,0,1,1,0,0,0,1
1,1,0,0,1.5310852911355224,0,0,0,1,1,0,1,0,1,-0.6896796393972371,0.3213386957119052,0,0,0,1,0,1,0,0
1,0,1,1,1.6125732136881428,1,1,1,1,1,1,1,1,1,1.6354893743043712,2.563232799619128,0,1,0,0,1,0,1,0
1,0,1,0,1.1236456783724196,1,0,0,1,0,0,1,1,1,0.9839766842607471,1.4678084425215696,1,1,0,1,0,0,1,0
0,1,1,1,-0.01718523736426852,1,1,0,1,0,0,1,1,1,1.1834193444781833,0.41222331352256897,0,1,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,1,-1.4940983689408953,-0.9986059623752008,1,0,1,0,0,0,1,0
0,0,0,0,-0.7505765403378536,1,1,0,1,0,0,0,0,1,-0.3506271170275957,-0.6662373855418826,0,0,0,1,0,0,0,1
0,0,0,0,-0.7913205016141639,1,1,1,0,0,0,0,0,1,0.5053142997389005,-0.5532272163564385,0,1,0,0,0,1,0,0
0,0,0,0,-1.0765282305483357,1,1,0,1,1,1,1,1,1,1.4992035564891235,-0.7120105850460398,1,1,0,0,0,1,0,0
0,0,0,0,0.5532302205040754,1,1,1,0,1,0,1,1,0,0.4787219450432425,0.5781759785200504,0,0,0,0,1,0,0,1
1,0,0,0,-0.7098325790615433,1,0,0,0,1,1,1,1,1,1.214997765679277,-0.321780272164816,1,1,0,0,0,0,1,0
1,1,1,0,0.4309983366751446,1,1,0,1,0,1,1,0,1,0.9806526399237896,0.7367166941038465,0,1,0,0,0,0,1,0
1,0,0,0,0.26802249156990343,1,0,0,0,0,1,0,0,1,-0.4985470900221941,-0.13771686172496683,0,0,0,0,1,0,0,0
1,1,0,0,-0.46536881140368164,1,0,0,0,1,0,1,0,1,-0.15783254548407427,-0.4619896485736943,1,0,0,0,0,0,0,0
1,0,0,0,1.0014137945434887,0,0,1,0,1,0,1,1,1,-0.367247338712382,0.4026716049031472,0,0,0,0,0,0,1,0
0,0,1,0,0.8384379494382473,1,0,0,0,0,1,1,1,1,0.952398263059653,1.142190033904286,0,1,0,1,0,0,1,0
1,0,1,1,-0.5876006952326125,1,0,1,0,1,0,1,0,1,0.7679138023585248,-0.34536174217442756,0,1,0,0,0,0,0,1
0,0,0,0,-1.2802480369298872,1,1,0,0,0,0,0,1,1,-0.15450850114711698,-0.9808261075316582,1,0,0,0,0,0,1,0
0,0,1,0,1.042157755819799,1,1,1,0,0,1,0,0,1,-0.12459210211450161,0.5274173606602598,0,0,0,1,0,0,0,0
0,1,0,0,1.5718292524118325,1,1,0,0,1,0,1,1,0,1.3047469627771233,2.2634017983369574,0,1,0,0,1,0,0,0
0,0,0,0,0.10504664646466233,1,0,0,0,1,1,1,1,1,1.1451928346031746,0.5509105931768512,0,1,0,1,0,0,1,0
1,0,0,0,-1.1987601143772666,1,0,0,0,1,0,0,1,0,0.6947848269454648,-0.8940886518929374,0,1,0,0,0,1,0,0
1,0,0,0,0.22727853029359316,1,1,1,1,0,0,1,1,1,1.3313393174727812,0.7076424401537361,0,1,0,1,0,0,1,0
1,0,1,1,0.10504664646466233,1,1,1,1,1,1,0,0,1,0.1446554891790373,0.09125943266209378,0,0,0,0,1,1,0,0
1,0,0,0,-1.0357842692720254,1,1,0,0,1,0,1,0,1,0.8526769329509349,-0.7455408323936632,1,1,0,0,0,0,1,0
0,0,0,0,0.5939741817803857,1,0,0,0,1,1,1,1,0,0.32082983903777235,0.5413368251841746,0,0,0,0,1,0,0,1
0,0,0,0,-0.7505765403378536,1,0,0,1,0,0,0,0,0,-0.4769408018319717,-0.6696565883964101,0,0,0,0,0,0,1,0
0,1,1,0,-0.5061127726799919,1,0,0,1,0,0,0,1,1,-0.15949456765255282,-0.4517540993833672,0,0,0,0,0,0,1,0
1,0,1,0,1.3681094460302812,1,1,1,1,0,1,1,1,0,0.679826627429157,1.4360870637808574,0,0,0,0,1,0,1,0
1,0,1,0,-0.7098325790615433,1,0,0,0,0,0,0,0,1,-1.5073945462887244,-0.8569847860780014,0,0,1,0,0,1,0,0
0,0,0,0,0.3902543753988343,1,0,0,0,0,0,0,0,1,-1.46418196990828,-0.6348027786534856,0,0,1,0,1,0,0,0
0,0,1,0,-0.6283446565089228,1,1,1,0,0,0,0,0,0,0.4687498120323708,-0.41222370251037943,0,1,0,0,0,0,1,0
1,0,0,0,0.18653456901728288,1,1,0,1,0,1,1,1,1,1.319705162293431,0.6594427095915274,0,1,0,1,0,1,0,0
0,0,0,0,-0.8320644628904742,1,0,0,1,0,0,0,0,1,-0.5118432673700233,-0.7375112205288376,0,0,0,0,0,0,1,0
1,0,1,0,0.8384379494382473,1,0,0,1,0,0,1,1,1,0.978990617755311,1.1403149871776097,1,1,0,1,0,0,0,0
0,0,0,0,1.1236456783724196,1,1,0,0,0,0,0,0,0,-1.3229100855875962,-0.34335433920822117,0,0,1,0,1,0,0,1
1,0,1,1,-0.5876006952326125,0,0,0,0,0,0,0,0,0,-1.3046278417343313,-0.8009539780102621,0,0,0,0,0,1,0,0
1,0,0,0,-1.2802480369298872,1,1,0,0,0,0,0,0,1,0.3357880385540801,-0.9743185924214287,1,1,0,0,0,0,1,0
0,0,0,0,-1.1987601143772666,1,0,0,0,0,0,0,0,1,0.17789593254860997,-0.9216849278349619,0,1,0,0,0,0,1,0
0,0,0,1,-0.954296346719405,1,0,0,0,0,1,1,1,1,0.15296560002143048,-0.75524695662587,0,0,0,0,0,1,0,0
0,0,0,0,-1.2802480369298872,1,0,0,0,0,0,1,0,1,0.5136244105812937,-0.9719582394831421,1,1,0,0,0,0,1,0
1,0,1,0,0.9606698332671783,1,1,1,1,1,0,0,0,1,0.9424261300487813,1.3106133487063292,0,1,0,1,0,0,1,0
1,0,1,1,-0.6283446565089228,1,0,0,0,0,0,0,0,1,0.13966942267360122,-0.5001523643048711,1,1,0,0,0,0,1,0
0,0,1,1,-0.8728084241667844,1,1,0,0,0,1,0,1,1,0.051582247744233437,-0.6805318594111327,1,0,0,0,0,0,1,0
1,0,0,0,-1.0357842692720254,1,0,0,0,0,0,0,0,1,0.15795166652686607,-0.7773504486273957,0,1,0,0,0,0,1,0
0,0,1,1,1.490341329859212,1,0,0,0,0,0,0,0,0,-1.482464213761545,-0.38412006098348966,0,0,1,0,1,0,0,0
1,0,0,0,-0.5468567339563022,1,1,0,0,0,0,0,1,1,0.7047569599563366,-0.33126580266447264,1,1,0,0,0,0,0,0
0,0,1,1,-1.1987601143772666,1,0,0,0,0,0,0,1,1,0.5152864327497723,-0.8970446079091096,1,1,0,0,0,0,1,0
1,0,1,1,0.8791819107145576,1,0,0,0,0,0,0,0,0,-1.4758161250876305,-0.5262044841190445,0,0,1,0,1,1,0,0
1,0,1,0,1.20513360092504,1,1,0,0,0,0,0,0,1,-1.364460639799562,-0.3690535090503142,0,0,1,1,0,1,0,0
1,0,0,0,-0.3431369275747508,1,1,0,1,0,0,1,0,1,0.856000977287892,-0.00033108509273041965,1,1,0,0,0,1,0,0
0,0,1,1,1.20513360092504,1,1,0,0,0,0,1,1,1,0.18786806555948166,0.8899411007331839,0,0,0,0,0,1,0,0
1,0,0,0,-0.6283446565089228,1,1,1,0,0,0,0,1,0,0.03163798172249002,-0.517116022337978,0,0,0,0,0,0,0,0
1,0,0,0,-0.954296346719405,0,0,0,0,0,0,0,0,1,-1.3362062629354252,-0.9234937964418731,0,0,0,0,0,0,0,1
1,0,1,1,1.2866215234776606,1,0,1,0,1,1,1,0,0,0.14797953351599438,0.9549280143424596,0,0,0,0,1,0,0,1
0,0,0,0,-1.239504075653577,1,1,0,0,0,0,0,0,1,0.3690284819236528,-0.9441193104353126,1,1,0,0,0,0,1,0
1,0,1,1,-1.2802480369298872,1,0,0,0,0,0,0,0,1,-0.6298468413320061,-0.9871350882825928,1,0,0,0,0,0,0,1
0,0,1,0,-0.669088617785233,0,0,0,0,0,1,1,1,1,-0.493561023516758,-0.6499134493331712,1,0,0,0,0,0,1,0
0,0,1,0,1.6125732136881428,1,1,0,0,0,0,0,0,0,-1.3345442407669468,-0.19996841305062057,0,0,1,0,1,0,0,0
1,0,0,0,-0.09867315991688907,1,1,1,1,1,0,0,0,0,0.8510149107824564,0.23707188987774608,0,1,0,1,0,0,0,0
0,0,1,0,0.6754621043330062,1,1,1,0,0,0,1,1,1,1.1983775439944906,1.1312265253965437,0,1,0,0,0,0,0,1
1,0,1,0,1.1643896396487297,1,1,1,0,1,1,0,1,0,0.35074623807038746,1.079144345141452,0,0,0,0,1,1,0,0
1,0,1,1,0.5939741817803857,1,1,0,1,0,0,1,0,0,0.7446454919998238,0.7650850481097964,0,1,0,0,0,0,1,0
1,0,0,0,-0.5061127726799919,1,0,1,0,1,0,0,1,0,-0.01323661682643289,-0.3903187448681491,0,0,0,0,0,1,0,0
1,0,1,1,0.06430268518835204,1,0,0,0,0,0,1,0,0,0.44880554601062694,0.12397348319928178,1,1,0,0,0,0,1,0
0,0,1,1,1.5310852911355224,1,1,0,0,0,0,0,0,0,-1.332882218598468,-0.2635655861448301,0,0,1,0,1,0,0,0
1,0,0,1,0.8791819107145576,1,0,1,1,0,1,1,1,1,1.364579760842354,1.5632814099692762,0,1,0,1,0,0,1,0
1,1,1,0,1.1643896396487297,1,1,0,1,1,1,1,0,1,1.1136144134020804,1.6691222828468408,0,1,0,1,0,0,0,1
1,0,0,0,-1.1987601143772666,1,1,0,0,0,0,0,0,1,0.403930947461704,-0.9065963165285312,1,1,0,0,0,0,1,0
1,0,0,0,-0.7913205016141639,1,0,0,0,0,0,0,0,0,-1.5073945462887244,-0.8881546804873383,0,0,1,1,0,0,0,1
0,1,0,0,-0.669088617785233,1,1,0,0,0,0,1,1,1,1.0421474601574996,-0.33269966192604866,1,1,0,0,0,0,1,0
0,0,1,1,-1.1987601143772666,1,0,0,1,0,0,1,0,1,-0.2027071440329972,-0.9329793269415297,0,0,0,0,0,1,0,0
1,0,0,0,-0.3023929662984405,1,0,0,0,0,0,0,0,1,-1.4841262359300236,-0.770732636650891,0,0,1,0,0,0,0,1
1,0,0,0,-0.09867315991688907,1,1,1,0,0,0,0,1,1,-0.009912572489475814,-0.17420306508876246,0,0,0,0,0,0,0,1
0,0,1,0,-0.46536881140368164,0,0,1,0,0,0,0,0,0,-1.206568533794092,-0.7297022023965622,0,0,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-0.6481290851852712,-0.9873777413883978,1,0,0,0,0,0,1,0
0,0,0,0,-0.7098325790615433,1,0,0,0,0,0,0,0,0,-1.5090565684572033,-0.8797279999039224,1,0,1,0,0,0,0,0
1,1,1,0,-0.38388088885106103,1,0,0,0,0,0,1,1,1,0.8526769329509349,-0.07325937307381167,0,1,0,0,0,0,1,0
0,0,1,1,0.5124862592277651,1,1,1,1,0,0,1,1,1,1.3413114504836534,1.0798502450856122,0,1,0,0,0,0,1,0
0,0,1,1,-0.3431369275747508,1,1,0,1,1,0,0,0,0,0.6100216963530546,-0.11040735763525773,0,1,0,1,0,0,0,0
0,0,0,0,-0.8728084241667844,1,1,0,0,0,1,1,0,0,0.8427047999400633,-0.5714923774115912,1,1,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-0.6564391960276644,-0.9874880382546729,1,0,0,0,0,0,0,1
0,0,1,0,0.9606698332671783,1,1,0,0,1,1,1,1,0,1.2764925859129868,1.526971681591521,0,1,0,0,1,0,0,0
0,0,0,0,-1.2802480369298872,1,0,0,1,0,0,0,0,0,0.36570443758669524,-0.9739215237028384,1,1,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-1.5073945462887244,-0.998782437361241,0,0,1,0,0,0,1,0
0,0,0,0,-1.0357842692720254,1,0,0,0,0,0,0,1,1,0.4820459893801996,-0.776556311190215,1,1,0,0,0,0,1,0
0,1,1,0,0.919925871990868,1,0,0,0,1,1,1,0,0,0.7978302013911399,1.1126745924890755,0,1,0,0,1,1,0,0
0,0,0,0,-1.239504075653577,0,0,0,0,0,1,0,0,1,-1.1267914697071175,-0.9813114137432686,1,0,0,0,0,0,1,0
0,0,1,1,1.6125732136881428,1,1,1,0,1,1,1,1,1,0.7014329156193795,1.6886227688042743,0,0,0,0,1,1,0,0
0,1,0,0,0.5124862592277651,0,0,0,0,0,0,0,1,0,-1.0170980065875277,-0.30296362677828786,0,0,0,1,0,0,1,0
0,0,0,0,0.5939741817803857,1,0,0,0,0,0,0,0,0,-1.4841262359300236,-0.5457932075694981,0,0,1,0,1,0,0,1
0,1,0,0,0.5532302205040754,1,0,0,1,0,0,1,1,0,1.012231061124884,0.9445380495393472,1,1,0,1,0,1,0,0
1,0,0,0,-1.239504075653577,1,0,0,1,0,0,0,0,1,-0.4819268683374078,-0.9664433961693882,0,0,0,0,0,0,0,1
0,0,1,0,-1.239504075653577,1,0,1,0,0,1,0,0,1,0.5103003662443366,-0.9215305122221766,0,1,0,0,0,0,1,0
0,0,1,0,-0.8320644628904742,1,0,0,1,0,0,0,0,1,-0.45034844713631367,-0.7373126861695425,0,0,0,0,0,0,1,0
0,1,1,0,1.4495973685829018,1,1,0,1,0,0,0,1,1,0.8244225560867979,1.6960567775912148,1,1,0,0,0,0,0,0
1,0,1,1,1.490341329859212,1,0,0,0,0,1,1,1,1,1.0105690389564053,1.9361068773522927,0,1,0,0,1,1,0,0
1,1,0,1,0.9606698332671783,1,0,1,0,0,0,1,1,0,0.9972728616085759,1.3151796389701176,0,1,0,1,0,1,0,0
0,1,0,0,-1.1580161531009563,1,1,1,0,0,0,0,0,1,0.5136244105812937,-0.8733749004064779,0,1,0,0,0,0,1,0
1,0,1,0,1.2866215234776606,1,1,0,1,1,1,1,0,1,0.375676570597567,1.1186306232679297,0,0,0,0,1,0,0,0
1,0,1,0,1.0829017170961093,1,1,1,1,1,0,1,1,1,1.5075136673315168,1.8374353007826087,1,1,0,1,0,0,1,0
1,0,1,1,1.20513360092504,1,1,1,1,1,1,1,1,0,1.6870120615272088,2.1511195884689287,0,1,0,0,1,0,0,0
1,0,1,1,1.2458775622013503,1,1,0,0,0,0,0,0,0,-1.3345442407669468,-0.31271386975700466,0,0,1,0,1,1,0,0
0,0,0,0,0.8384379494382473,0,0,1,1,1,1,1,0,1,-0.37223340521781784,0.2629034159593691,0,0,0,1,0,0,1,0
1,0,1,1,-1.117272191824646,1,0,0,0,0,0,0,0,0,-1.5073945462887244,-0.9693993521855602,0,0,1,0,0,0,0,1
1,1,1,0,0.6754621043330062,1,1,1,1,1,0,0,0,1,0.7778859353693965,0.8277336681540403,0,1,0,0,0,0,1,0
0,0,1,1,1.20513360092504,1,1,1,0,0,0,1,1,1,1.2083496770053628,1.921393275391198,0,1,0,0,1,0,0,0
0,0,1,0,0.919925871990868,1,0,1,1,0,1,0,0,0,-0.2658639864351855,0.36563391720797633,0,0,0,0,1,0,0,1
0,1,1,0,1.5718292524118325,1,0,1,1,1,1,1,0,1,1.1501789011086105,2.155178513147852,0,1,0,0,1,0,1,0
0,0,1,1,1.6125732136881428,1,0,0,0,0,0,0,0,1,-1.4857882580985022,-0.42223865796815646,0,0,1,0,1,1,0,0
1,0,1,1,0.1457906077409726,0,0,1,0,1,1,1,1,0,-0.13622625729385188,-0.021508083417545277,0,0,0,1,0,1,0,0
1,0,1,0,-0.3023929662984405,1,0,0,0,0,0,0,0,1,-1.4575338812343654,-0.7889095602130236,0,0,1,1,0,0,0,0
0,1,1,0,1.6125732136881428,1,1,1,1,1,1,1,1,1,1.663743751168508,2.6624117417736777,0,1,0,0,1,0,0,0
0,0,0,0,0.1457906077409726,1,0,0,0,0,0,0,0,1,-1.514042634962639,-0.7074442947822516,0,0,1,1,0,0,0,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,1,1,1,-0.06642132621774945,-0.9796569607491424,0,0,0,0,0,0,0,1
0,0,1,0,1.6125732136881428,1,1,1,0,1,0,1,1,1,1.3529456056630038,2.320954703159293,0,1,0,0,1,0,1,0
1,0,1,1,1.0829017170961093,1,0,0,0,0,0,0,0,0,-1.4940983689408953,-0.4831225281519992,0,0,1,0,1,0,0,1
1,1,1,0,-1.0357842692720254,1,0,0,0,0,0,1,1,1,0.8210985117498408,-0.7088119759240625,1,1,0,0,0,0,1,0
0,0,0,0,-1.2802480369298872,1,0,0,0,1,1,1,1,0,0.3091956838584216,-0.9746715423935091,0,0,0,1,0,1,0,0
0,0,1,1,-0.09867315991688907,1,1,0,1,1,1,1,1,1,1.4194264924021491,0.4231868220303116,0,1,0,0,0,0,1,0
1,0,0,0,1.2866215234776606,1,0,0,0,0,0,0,0,0,-1.5040705019517673,-0.4602248987132931,0,0,1,0,1,0,0,1
1,0,0,0,1.2458775622013503,1,1,1,1,1,1,0,0,0,0.13302133399968658,0.8065125510827157,0,0,0,1,0,0,0,0
1,1,1,0,1.6125732136881428,1,1,1,1,1,0,1,1,0,0.653234272733499,1.5955763324146193,0,0,0,0,1,1,0,0
1,0,1,0,-0.9950403079957153,1,0,1,0,0,0,0,0,0,0.3391120828910372,-0.728113927522201,1,1,0,0,0,0,1,0
0,0,0,0,1.20513360092504,1,1,0,1,1,1,1,1,0,0.6548962949019775,1.2838112102014854,0,0,0,0,1,0,0,0
1,0,1,1,1.4088534073065915,1,1,0,1,1,1,1,1,1,1.542416132869568,2.3151310286199687,0,1,0,0,1,0,0,0
1,0,0,0,-1.0765282305483357,1,0,0,0,0,0,0,0,0,-0.6664113290385361,-0.8878237898885131,1,0,0,0,0,0,1,0
0,0,1,1,1.5310852911355224,1,1,1,0,0,1,1,1,1,0.525258565760644,1.401608263383268,0,0,0,0,1,0,0,0
